origin_city,destination_city,distance_km,vehicle_type,order_date,order_hour,weekday,weather,temperature,traffic_level,delivery_time_hours
samarkand,namangan,527.4,motorcycle,2025-12-07,1,sunday,clouds,4.7,low,8.84
samarkand,namangan,527.4,pickup,2025-11-18,18,tuesday,clouds,7.2,medium,10.3
samarkand,namangan,527.4,pickup,2025-12-18,21,thursday,clouds,7.2,low,7.9
samarkand,namangan,527.4,motorcycle,2025-12-14,4,sunday,mist,4.7,low,8.19
samarkand,namangan,527.4,pickup,2025-11-07,23,friday,mist,7.2,low,6.99
samarkand,namangan,527.4,pickup,2026-01-02,6,friday,clouds,7.2,low,7.48
samarkand,namangan,527.4,pickup,2025-11-21,11,friday,mist,7.2,low,6.97
samarkand,namangan,527.4,pickup,2026-01-05,22,monday,clouds,4.7,low,7.54
samarkand,namangan,527.4,truck,2025-12-06,5,saturday,mist,4.7,low,9.03
samarkand,namangan,527.4,pickup,2026-01-02,1,friday,mist,4.7,low,6.7
samarkand,namangan,527.4,truck,2025-12-28,14,sunday,clouds,4.7,low,9.78
samarkand,namangan,527.4,motorcycle,2025-12-09,2,tuesday,clouds,7.2,low,9.11
samarkand,namangan,527.4,motorcycle,2026-01-02,6,friday,mist,4.7,low,8.52
samarkand,namangan,527.4,car,2025-12-15,19,monday,clouds,7.2,medium,9.59
samarkand,namangan,527.4,truck,2025-11-07,12,friday,clouds,7.2,low,10.14
samarkand,namangan,527.4,pickup,2025-12-22,6,monday,clouds,7.2,low,7.93
samarkand,namangan,527.4,car,2025-11-15,9,saturday,mist,4.7,medium,8.22
samarkand,namangan,527.4,van,2025-12-06,8,saturday,clouds,7.2,medium,11.23
samarkand,namangan,527.4,van,2025-12-02,6,tuesday,mist,7.2,low,7.85
samarkand,namangan,527.4,truck,2025-11-12,9,wednesday,mist,4.7,medium,10.92
samarkand,namangan,527.4,van,2026-01-04,23,sunday,clouds,4.7,low,8.36
samarkand,namangan,527.4,truck,2025-11-15,3,saturday,clouds,4.7,low,9.46
samarkand,namangan,527.4,truck,2025-12-19,0,friday,mist,4.7,low,9.21
samarkand,namangan,527.4,van,2025-11-25,1,tuesday,mist,7.2,low,7.73
samarkand,namangan,527.4,van,2025-11-13,18,thursday,mist,7.2,medium,9.69
samarkand,namangan,527.4,pickup,2026-01-02,5,friday,clouds,4.7,low,7.44
samarkand,namangan,527.4,truck,2025-11-23,0,sunday,clouds,4.7,low,9.35
samarkand,namangan,527.4,car,2025-12-28,14,sunday,clouds,7.2,low,6.96
samarkand,namangan,527.4,motorcycle,2025-11-29,0,saturday,clouds,7.2,low,9.32
samarkand,namangan,527.4,van,2025-12-02,17,tuesday,mist,4.7,medium,9.98
samarkand,namangan,527.4,truck,2025-11-24,8,monday,clouds,7.2,medium,12.86
samarkand,namangan,527.4,car,2025-12-21,10,sunday,mist,7.2,low,6.29
samarkand,namangan,527.4,truck,2025-12-23,16,tuesday,clouds,7.2,low,10.1
samarkand,namangan,527.4,van,2025-12-11,15,thursday,clouds,4.7,low,8.35
samarkand,namangan,527.4,truck,2025-11-06,11,thursday,clouds,7.2,low,9.94
samarkand,namangan,527.4,car,2025-12-13,20,saturday,clouds,7.2,low,7.12
samarkand,namangan,527.4,pickup,2026-01-05,16,monday,clouds,7.2,low,7.79
samarkand,namangan,527.4,car,2025-12-03,2,wednesday,mist,4.7,low,6.89
samarkand,namangan,527.4,van,2025-11-13,0,thursday,mist,7.2,low,7.24
samarkand,namangan,527.4,truck,2025-11-23,1,sunday,clouds,7.2,low,9.86
samarkand,namangan,527.4,truck,2025-12-08,2,monday,mist,4.7,low,9.09
samarkand,namangan,527.4,car,2025-11-17,9,monday,mist,4.7,medium,8.78
samarkand,namangan,527.4,van,2025-11-22,4,saturday,mist,4.7,low,7.22
samarkand,namangan,527.4,motorcycle,2025-12-01,6,monday,clouds,4.7,low,9.26
samarkand,namangan,527.4,car,2025-12-13,0,saturday,clouds,7.2,low,7.1
samarkand,namangan,527.4,pickup,2025-12-01,3,monday,mist,4.7,low,6.71
samarkand,namangan,527.4,motorcycle,2025-12-05,8,friday,mist,7.2,medium,10.51
samarkand,namangan,527.4,van,2025-12-15,4,monday,clouds,4.7,low,8.58
samarkand,namangan,527.4,truck,2026-01-03,0,saturday,clouds,4.7,low,9.78
samarkand,namangan,527.4,car,2025-12-25,18,thursday,mist,7.2,medium,8.91
samarkand,namangan,527.4,van,2025-12-08,14,monday,clouds,7.2,low,8.62
samarkand,namangan,527.4,pickup,2025-12-13,14,saturday,mist,7.2,low,7.06
samarkand,namangan,527.4,motorcycle,2025-12-25,21,thursday,clouds,4.7,low,9.26
samarkand,namangan,527.4,van,2025-12-06,9,saturday,mist,7.2,medium,9.62
samarkand,namangan,527.4,truck,2025-11-30,3,sunday,mist,4.7,low,8.87
samarkand,namangan,527.4,truck,2025-11-15,18,saturday,clouds,4.7,medium,12.8
samarkand,namangan,527.4,pickup,2025-12-09,15,tuesday,clouds,4.7,low,7.86
samarkand,namangan,527.4,car,2025-11-15,19,saturday,mist,4.7,medium,8.78
samarkand,namangan,527.4,car,2025-11-09,21,sunday,clouds,7.2,low,7.2
samarkand,namangan,527.4,car,2026-01-04,4,sunday,clouds,4.7,low,7.56
samarkand,namangan,527.4,van,2025-11-09,4,sunday,mist,4.7,low,7.47
samarkand,namangan,527.4,pickup,2025-12-19,9,friday,clouds,4.7,medium,10.17
samarkand,namangan,527.4,van,2025-11-21,19,friday,mist,7.2,medium,10.2
samarkand,namangan,527.4,pickup,2025-12-11,4,thursday,clouds,7.2,low,7.96
samarkand,namangan,527.4,truck,2025-12-14,5,sunday,clouds,4.7,low,9.95
samarkand,namangan,527.4,motorcycle,2026-01-04,14,sunday,clouds,7.2,low,9.35
samarkand,namangan,527.4,pickup,2025-12-20,10,saturday,clouds,7.2,low,7.43
samarkand,namangan,527.4,motorcycle,2025-12-20,14,saturday,mist,7.2,low,8.43
samarkand,namangan,527.4,van,2025-12-04,17,thursday,mist,7.2,medium,9.74
samarkand,namangan,527.4,motorcycle,2025-11-30,22,sunday,clouds,7.2,low,8.67
samarkand,namangan,527.4,truck,2025-12-05,0,friday,mist,4.7,low,8.8
samarkand,namangan,527.4,pickup,2025-12-04,1,thursday,clouds,7.2,low,8.0
samarkand,namangan,527.4,motorcycle,2025-11-17,15,monday,clouds,4.7,low,9.28
samarkand,namangan,527.4,pickup,2025-11-23,17,sunday,mist,4.7,medium,9.24
samarkand,namangan,527.4,car,2025-11-18,2,tuesday,mist,7.2,low,6.82
samarkand,namangan,527.4,truck,2025-12-08,19,monday,clouds,7.2,medium,12.95
samarkand,namangan,527.4,van,2025-12-21,18,sunday,mist,4.7,medium,9.55
samarkand,namangan,527.4,motorcycle,2026-01-01,14,thursday,clouds,4.7,low,9.16
samarkand,namangan,527.4,motorcycle,2025-11-23,11,sunday,mist,7.2,low,7.83
samarkand,namangan,527.4,pickup,2025-11-25,12,tuesday,clouds,4.7,low,7.98
samarkand,namangan,527.4,truck,2025-11-22,13,saturday,mist,7.2,low,9.22
samarkand,namangan,527.4,motorcycle,2025-11-24,5,monday,mist,7.2,low,8.25
samarkand,namangan,527.4,motorcycle,2025-12-19,3,friday,clouds,7.2,low,9.29
samarkand,namangan,527.4,pickup,2025-12-27,9,saturday,mist,7.2,medium,9.34
samarkand,namangan,527.4,motorcycle,2025-11-30,14,sunday,clouds,4.7,low,9.27
samarkand,namangan,527.4,pickup,2025-11-06,0,thursday,mist,7.2,low,7.24
samarkand,namangan,527.4,pickup,2025-11-15,1,saturday,mist,7.2,low,6.77
samarkand,namangan,527.4,truck,2025-11-27,7,thursday,clouds,4.7,medium,12.27
samarkand,namangan,527.4,truck,2025-12-01,11,monday,mist,7.2,low,8.94
samarkand,namangan,527.4,van,2025-11-24,3,monday,mist,7.2,low,7.44
samarkand,namangan,527.4,truck,2025-11-14,7,friday,mist,4.7,medium,11.83
samarkand,namangan,527.4,pickup,2025-11-28,6,friday,mist,7.2,low,7.26
samarkand,namangan,527.4,motorcycle,2025-12-17,22,wednesday,mist,4.7,low,7.75
samarkand,namangan,527.4,car,2025-11-25,1,tuesday,mist,7.2,low,6.39
samarkand,namangan,527.4,pickup,2025-12-13,1,saturday,mist,7.2,low,6.71
samarkand,namangan,527.4,van,2025-11-14,14,friday,clouds,4.7,low,7.99
samarkand,namangan,527.4,van,2025-12-27,6,saturday,clouds,7.2,low,8.39
samarkand,namangan,527.4,motorcycle,2025-12-10,19,wednesday,clouds,7.2,medium,11.73
samarkand,namangan,527.4,truck,2025-12-10,3,wednesday,clouds,7.2,low,9.36
samarkand,namangan,527.4,motorcycle,2025-11-24,23,monday,mist,4.7,low,7.95
samarkand,namangan,527.4,truck,2026-01-01,16,thursday,mist,4.7,low,8.53
samarkand,namangan,527.4,motorcycle,2025-11-26,5,wednesday,mist,4.7,low,7.83
samarkand,namangan,527.4,truck,2025-12-25,1,thursday,mist,7.2,low,8.92
samarkand,namangan,527.4,car,2025-11-24,21,monday,mist,7.2,low,6.43
samarkand,namangan,527.4,van,2026-01-02,18,friday,clouds,4.7,medium,10.62
samarkand,namangan,527.4,pickup,2025-12-27,21,saturday,mist,4.7,low,6.75
samarkand,namangan,527.4,car,2026-01-01,22,thursday,mist,4.7,low,6.54
samarkand,namangan,527.4,van,2025-12-21,2,sunday,mist,4.7,low,7.72
samarkand,namangan,527.4,pickup,2025-11-13,7,thursday,clouds,7.2,medium,10.29
samarkand,namangan,527.4,truck,2025-12-10,10,wednesday,mist,4.7,low,8.93
samarkand,namangan,527.4,pickup,2025-11-23,8,sunday,clouds,4.7,medium,9.85
samarkand,namangan,527.4,truck,2025-12-06,4,saturday,mist,7.2,low,9.13
samarkand,namangan,527.4,car,2025-12-12,0,friday,clouds,7.2,low,7.56
samarkand,namangan,527.4,pickup,2026-01-02,4,friday,mist,4.7,low,7.03
samarkand,namangan,527.4,van,2025-12-02,10,tuesday,mist,4.7,low,7.91
samarkand,namangan,527.4,car,2025-12-13,3,saturday,mist,4.7,low,6.32
samarkand,namangan,527.4,van,2025-11-07,14,friday,clouds,4.7,low,8.08
samarkand,namangan,527.4,van,2025-11-12,6,wednesday,clouds,7.2,low,8.19
samarkand,namangan,527.4,car,2025-12-22,19,monday,mist,7.2,medium,8.99
samarkand,namangan,527.4,motorcycle,2025-11-24,10,monday,mist,4.7,low,8.28
samarkand,namangan,527.4,pickup,2025-12-26,0,friday,clouds,7.2,low,7.71
samarkand,namangan,527.4,van,2025-11-27,3,thursday,mist,4.7,low,7.3
samarkand,namangan,527.4,car,2025-12-22,2,monday,mist,4.7,low,6.58
samarkand,namangan,527.4,pickup,2025-11-06,0,thursday,clouds,4.7,low,7.6
samarkand,namangan,527.4,truck,2025-11-10,12,monday,mist,7.2,low,8.81
samarkand,namangan,527.4,truck,2025-12-30,22,tuesday,mist,4.7,low,8.63
samarkand,namangan,527.4,pickup,2025-11-29,23,saturday,mist,4.7,low,7.34
samarkand,namangan,527.4,van,2025-12-09,1,tuesday,clouds,7.2,low,8.26
samarkand,namangan,527.4,car,2025-12-07,4,sunday,mist,7.2,low,6.35
samarkand,namangan,527.4,pickup,2025-11-29,15,saturday,clouds,7.2,low,7.82
samarkand,namangan,527.4,pickup,2025-11-12,10,wednesday,mist,7.2,low,7.27
samarkand,namangan,527.4,car,2025-11-12,2,wednesday,clouds,7.2,low,7.41
samarkand,namangan,527.4,motorcycle,2025-12-26,17,friday,clouds,4.7,medium,12.04
samarkand,namangan,527.4,motorcycle,2025-11-27,12,thursday,clouds,7.2,low,9.21
samarkand,namangan,527.4,van,2025-12-16,20,tuesday,mist,4.7,low,7.18
samarkand,namangan,527.4,pickup,2025-12-10,6,wednesday,clouds,4.7,low,7.88
samarkand,namangan,527.4,motorcycle,2025-12-15,1,monday,mist,4.7,low,8.11
samarkand,namangan,527.4,pickup,2025-11-16,15,sunday,mist,7.2,low,6.95
samarkand,namangan,527.4,motorcycle,2025-11-13,22,thursday,mist,4.7,low,8.45
samarkand,namangan,527.4,truck,2025-12-15,6,monday,clouds,7.2,low,9.55
samarkand,namangan,527.4,motorcycle,2025-12-01,20,monday,mist,4.7,low,8.11
samarkand,namangan,527.4,van,2025-12-25,3,thursday,mist,7.2,low,7.23
samarkand,namangan,527.4,motorcycle,2025-11-17,16,monday,clouds,4.7,low,8.98
samarkand,namangan,527.4,truck,2025-12-13,23,saturday,clouds,7.2,low,9.75
samarkand,namangan,527.4,pickup,2025-12-19,19,friday,clouds,7.2,medium,9.96
samarkand,namangan,527.4,truck,2025-12-17,16,wednesday,clouds,7.2,low,9.31
samarkand,namangan,527.4,motorcycle,2025-11-15,10,saturday,clouds,4.7,low,8.49
samarkand,namangan,527.4,pickup,2025-11-11,5,tuesday,mist,4.7,low,6.84
samarkand,namangan,527.4,motorcycle,2025-12-20,12,saturday,clouds,4.7,low,8.82
samarkand,namangan,527.4,car,2025-12-10,22,wednesday,mist,7.2,low,6.71
samarkand,namangan,527.4,truck,2025-12-25,6,thursday,clouds,4.7,low,9.29
samarkand,namangan,527.4,motorcycle,2025-11-24,14,monday,clouds,7.2,low,8.95
samarkand,namangan,527.4,car,2026-01-04,23,sunday,mist,7.2,low,6.53
samarkand,namangan,527.4,motorcycle,2025-12-16,10,tuesday,clouds,7.2,low,9.25
samarkand,namangan,527.4,truck,2025-11-13,1,thursday,mist,7.2,low,8.41
samarkand,namangan,527.4,truck,2025-11-30,16,sunday,clouds,7.2,low,9.97
samarkand,namangan,527.4,car,2025-12-09,7,tuesday,mist,7.2,medium,8.6
samarkand,namangan,527.4,truck,2025-12-19,19,friday,mist,7.2,medium,11.36
samarkand,namangan,527.4,truck,2025-11-11,12,tuesday,mist,7.2,low,8.48
samarkand,namangan,527.4,pickup,2025-12-29,10,monday,mist,7.2,low,7.12
samarkand,namangan,527.4,truck,2025-11-16,18,sunday,clouds,7.2,medium,11.95
samarkand,namangan,527.4,motorcycle,2025-11-10,10,monday,clouds,7.2,low,8.81
samarkand,namangan,527.4,van,2025-12-30,0,tuesday,mist,7.2,low,7.23
samarkand,namangan,527.4,car,2025-11-12,0,wednesday,mist,4.7,low,6.57
samarkand,namangan,527.4,truck,2025-11-10,7,monday,mist,4.7,medium,11.02
samarkand,namangan,527.4,motorcycle,2025-12-25,8,thursday,mist,7.2,medium,10.74
samarkand,namangan,527.4,van,2025-12-09,4,tuesday,clouds,7.2,low,8.36
samarkand,namangan,527.4,truck,2025-12-29,14,monday,mist,7.2,low,9.04
samarkand,namangan,527.4,car,2025-12-13,12,saturday,mist,4.7,low,6.86
samarkand,namangan,527.4,car,2025-11-20,6,thursday,clouds,7.2,low,7.49
samarkand,namangan,527.4,motorcycle,2025-11-22,1,saturday,clouds,4.7,low,8.81
samarkand,namangan,527.4,pickup,2025-11-09,22,sunday,clouds,4.7,low,7.68
samarkand,namangan,527.4,pickup,2025-12-06,0,saturday,clouds,7.2,low,8.07
samarkand,namangan,527.4,truck,2025-12-29,18,monday,mist,4.7,medium,11.99
samarkand,namangan,527.4,truck,2025-12-01,21,monday,mist,7.2,low,8.58
samarkand,namangan,527.4,van,2025-11-13,11,thursday,mist,4.7,low,7.44
samarkand,namangan,527.4,motorcycle,2025-11-23,14,sunday,clouds,4.7,low,8.74
samarkand,namangan,527.4,van,2025-11-22,8,saturday,mist,7.2,medium,9.55
samarkand,namangan,527.4,truck,2025-12-14,11,sunday,clouds,7.2,low,9.99
samarkand,namangan,527.4,pickup,2025-12-21,23,sunday,mist,4.7,low,6.78
samarkand,namangan,527.4,car,2026-01-05,18,monday,mist,7.2,medium,8.91
samarkand,namangan,527.4,motorcycle,2025-12-16,7,tuesday,mist,7.2,medium,10.94
samarkand,namangan,527.4,motorcycle,2025-11-24,19,monday,clouds,4.7,medium,12.02
samarkand,namangan,527.4,car,2025-11-22,14,saturday,clouds,7.2,low,7.6
samarkand,namangan,527.4,truck,2025-12-18,4,thursday,clouds,4.7,low,9.74
samarkand,namangan,527.4,van,2025-12-17,6,wednesday,clouds,7.2,low,8.06
samarkand,namangan,527.4,car,2025-11-24,13,monday,clouds,4.7,low,7.34
samarkand,namangan,527.4,van,2025-12-22,12,monday,mist,4.7,low,7.42
samarkand,namangan,527.4,motorcycle,2025-11-26,23,wednesday,clouds,4.7,low,9.17
samarkand,namangan,527.4,car,2025-11-15,10,saturday,clouds,4.7,low,7.01
samarkand,namangan,527.4,pickup,2025-11-22,3,saturday,clouds,4.7,low,7.61
samarkand,namangan,527.4,pickup,2025-12-17,2,wednesday,clouds,4.7,low,7.7
samarkand,namangan,527.4,motorcycle,2025-11-21,1,friday,mist,4.7,low,8.04
samarkand,namangan,527.4,motorcycle,2025-12-07,3,sunday,clouds,4.7,low,9.37
samarkand,namangan,527.4,car,2025-11-17,19,monday,clouds,7.2,medium,9.68
samarkand,namangan,527.4,truck,2025-12-23,4,tuesday,mist,7.2,low,8.68
samarkand,namangan,527.4,truck,2025-11-09,2,sunday,mist,7.2,low,9.14
samarkand,namangan,527.4,car,2025-11-26,18,wednesday,clouds,4.7,medium,9.08
samarkand,namangan,527.4,truck,2025-12-12,10,friday,clouds,4.7,low,9.94
samarkand,namangan,527.4,car,2025-11-10,11,monday,clouds,4.7,low,7.09
samarkand,namangan,527.4,van,2025-11-15,10,saturday,mist,4.7,low,7.65
samarkand,namangan,527.4,motorcycle,2025-12-29,0,monday,clouds,7.2,low,8.48
samarkand,namangan,527.4,motorcycle,2025-12-29,15,monday,mist,7.2,low,8.42
samarkand,namangan,527.4,truck,2026-01-03,4,saturday,clouds,4.7,low,9.58
samarkand,namangan,527.4,pickup,2025-12-10,4,wednesday,mist,7.2,low,6.89
samarkand,namangan,527.4,van,2025-12-06,10,saturday,clouds,7.2,low,8.2
samarkand,namangan,527.4,motorcycle,2025-12-07,14,sunday,clouds,4.7,low,8.48
samarkand,namangan,527.4,pickup,2025-11-12,6,wednesday,mist,7.2,low,6.79
samarkand,namangan,527.4,motorcycle,2026-01-05,17,monday,mist,4.7,medium,10.77
samarkand,namangan,527.4,truck,2025-11-18,19,tuesday,mist,7.2,medium,11.02
samarkand,namangan,527.4,van,2025-12-28,22,sunday,mist,7.2,low,7.49
samarkand,namangan,527.4,car,2025-11-22,11,saturday,mist,4.7,low,6.73
samarkand,namangan,527.4,car,2025-11-22,2,saturday,clouds,4.7,low,7.19
samarkand,namangan,527.4,truck,2025-12-21,5,sunday,mist,7.2,low,8.87
samarkand,namangan,527.4,pickup,2025-12-08,1,monday,clouds,7.2,low,7.82
samarkand,namangan,527.4,motorcycle,2025-12-26,3,friday,mist,7.2,low,7.97
samarkand,namangan,527.4,truck,2025-11-06,9,thursday,clouds,4.7,medium,13.11
samarkand,namangan,527.4,van,2025-11-07,18,friday,clouds,4.7,medium,11.11
samarkand,namangan,527.4,car,2025-12-15,23,monday,mist,7.2,low,6.43
samarkand,namangan,527.4,pickup,2026-01-03,21,saturday,clouds,7.2,low,7.81
samarkand,namangan,527.4,van,2025-12-27,8,saturday,clouds,4.7,medium,10.81
samarkand,namangan,527.4,motorcycle,2025-12-02,16,tuesday,mist,7.2,low,8.47
samarkand,namangan,527.4,car,2025-11-22,10,saturday,clouds,7.2,low,7.05
samarkand,namangan,527.4,car,2025-11-12,9,wednesday,mist,7.2,medium,8.4
samarkand,namangan,527.4,car,2025-11-09,21,sunday,mist,7.2,low,6.69
samarkand,namangan,527.4,truck,2025-11-23,20,sunday,clouds,4.7,low,9.37
samarkand,namangan,527.4,van,2025-12-08,19,monday,clouds,4.7,medium,10.8
samarkand,namangan,527.4,van,2025-11-12,11,wednesday,clouds,4.7,low,8.5
samarkand,namangan,527.4,truck,2025-12-03,22,wednesday,clouds,7.2,low,9.37
samarkand,namangan,527.4,pickup,2025-11-25,5,tuesday,clouds,7.2,low,7.49
samarkand,namangan,527.4,motorcycle,2025-12-31,8,wednesday,clouds,7.2,medium,11.48
samarkand,namangan,527.4,truck,2025-11-15,1,saturday,clouds,4.7,low,9.77
samarkand,namangan,527.4,truck,2025-12-14,3,sunday,mist,4.7,low,8.84
samarkand,namangan,527.4,pickup,2025-12-04,0,thursday,mist,7.2,low,7.3
samarkand,namangan,527.4,car,2025-12-23,2,tuesday,clouds,4.7,low,7.61
samarkand,namangan,527.4,van,2025-12-25,12,thursday,mist,4.7,low,7.6
samarkand,namangan,527.4,motorcycle,2025-11-22,0,saturday,clouds,7.2,low,9.14
samarkand,namangan,527.4,pickup,2025-12-11,11,thursday,clouds,7.2,low,7.79
samarkand,namangan,527.4,motorcycle,2025-12-31,5,wednesday,clouds,7.2,low,8.74
samarkand,namangan,527.4,van,2025-11-24,11,monday,mist,7.2,low,7.16
samarkand,namangan,527.4,motorcycle,2025-11-16,19,sunday,mist,4.7,medium,11.04
samarkand,namangan,527.4,car,2025-12-09,1,tuesday,clouds,7.2,low,7.08
samarkand,namangan,527.4,motorcycle,2025-12-02,6,tuesday,clouds,7.2,low,8.62
samarkand,namangan,527.4,car,2026-01-01,0,thursday,mist,4.7,low,6.81
samarkand,namangan,527.4,motorcycle,2025-11-06,15,thursday,clouds,7.2,low,9.07
samarkand,namangan,527.4,motorcycle,2025-12-27,5,saturday,clouds,7.2,low,8.82
samarkand,namangan,527.4,van,2025-11-09,19,sunday,mist,4.7,medium,9.61
samarkand,namangan,527.4,truck,2025-12-23,9,tuesday,mist,7.2,medium,11.63
samarkand,namangan,527.4,van,2025-11-07,17,friday,clouds,7.2,medium,10.8
samarkand,namangan,527.4,car,2025-11-15,10,saturday,mist,7.2,low,6.38
samarkand,namangan,527.4,pickup,2025-11-11,3,tuesday,mist,7.2,low,6.96
samarkand,namangan,527.4,motorcycle,2025-12-08,0,monday,mist,4.7,low,7.72
samarkand,namangan,527.4,pickup,2025-11-23,5,sunday,mist,4.7,low,6.7
samarkand,namangan,527.4,pickup,2025-12-26,8,friday,clouds,7.2,medium,9.88
samarkand,namangan,527.4,van,2025-11-19,22,wednesday,mist,4.7,low,7.39
samarkand,namangan,527.4,van,2025-11-24,7,monday,clouds,4.7,medium,10.57
samarkand,namangan,527.4,motorcycle,2025-12-10,12,wednesday,mist,4.7,low,7.81
samarkand,namangan,527.4,truck,2025-12-07,15,sunday,clouds,4.7,low,10.12
samarkand,namangan,527.4,van,2025-11-27,10,thursday,mist,7.2,low,7.63
samarkand,namangan,527.4,pickup,2025-11-27,5,thursday,clouds,7.2,low,7.61
samarkand,namangan,527.4,pickup,2025-11-25,5,tuesday,mist,7.2,low,7.15
samarkand,namangan,527.4,truck,2025-11-12,20,wednesday,clouds,7.2,low,9.22
samarkand,namangan,527.4,van,2025-12-03,13,wednesday,mist,7.2,low,7.45
samarkand,namangan,527.4,motorcycle,2025-12-02,4,tuesday,mist,4.7,low,8.11
samarkand,namangan,527.4,pickup,2025-11-23,9,sunday,mist,4.7,medium,8.98
samarkand,namangan,527.4,car,2025-12-04,19,thursday,mist,4.7,medium,8.7
samarkand,namangan,527.4,motorcycle,2025-12-20,9,saturday,mist,7.2,medium,10.17
samarkand,namangan,527.4,motorcycle,2025-11-28,21,friday,clouds,7.2,low,9.1
samarkand,namangan,527.4,truck,2025-11-28,15,friday,clouds,7.2,low,9.48
samarkand,namangan,527.4,truck,2025-11-29,22,saturday,mist,4.7,low,8.91
samarkand,namangan,527.4,pickup,2025-11-28,11,friday,mist,4.7,low,7.33
samarkand,namangan,527.4,van,2025-11-20,8,thursday,clouds,4.7,medium,11.2
samarkand,namangan,527.4,motorcycle,2025-11-16,22,sunday,clouds,7.2,low,8.96
samarkand,namangan,527.4,van,2025-12-04,12,thursday,clouds,4.7,low,8.06
samarkand,namangan,527.4,van,2025-12-21,10,sunday,clouds,7.2,low,8.08
samarkand,namangan,527.4,pickup,2025-11-09,12,sunday,clouds,4.7,low,7.7
samarkand,namangan,527.4,car,2025-11-13,17,thursday,mist,7.2,medium,8.45
samarkand,namangan,527.4,motorcycle,2025-12-25,3,thursday,mist,7.2,low,8.44
samarkand,namangan,527.4,van,2025-11-22,7,saturday,clouds,4.7,medium,10.29
samarkand,namangan,527.4,truck,2025-11-09,10,sunday,clouds,4.7,low,9.86
samarkand,namangan,527.4,motorcycle,2026-01-02,5,friday,clouds,4.7,low,8.49
samarkand,namangan,527.4,pickup,2025-12-05,4,friday,mist,7.2,low,6.88
samarkand,namangan,527.4,motorcycle,2025-11-13,17,thursday,clouds,4.7,medium,11.27
samarkand,namangan,527.4,pickup,2025-11-14,17,friday,clouds,7.2,medium,9.7
samarkand,namangan,527.4,van,2025-12-09,1,tuesday,clouds,7.2,low,8.41
samarkand,namangan,527.4,car,2025-12-02,9,tuesday,clouds,7.2,medium,9.29
samarkand,namangan,527.4,van,2025-12-04,9,thursday,mist,4.7,medium,10.13
samarkand,namangan,527.4,motorcycle,2025-11-06,14,thursday,clouds,7.2,low,8.99
samarkand,namangan,527.4,pickup,2025-12-09,17,tuesday,mist,7.2,medium,8.73
samarkand,namangan,527.4,truck,2025-11-27,16,thursday,mist,7.2,low,8.94
samarkand,namangan,527.4,motorcycle,2025-12-14,1,sunday,clouds,7.2,low,8.5
samarkand,namangan,527.4,truck,2025-11-18,14,tuesday,mist,7.2,low,8.4
samarkand,namangan,527.4,pickup,2025-11-13,14,thursday,clouds,7.2,low,7.95
samarkand,namangan,527.4,van,2025-12-01,7,monday,mist,7.2,medium,9.94
samarkand,namangan,527.4,motorcycle,2025-11-10,22,monday,clouds,4.7,low,8.75
