origin_city,destination_city,distance_km,vehicle_type,order_date,order_hour,weekday,weather,temperature,traffic_level,delivery_time_hours,day_of_month,week_of_year,month,is_weekend,is_peak_hour,is_night
samarkand,nukus,776.8,truck,2025-12-18,2,thursday,mist,-4.0,low,12.5,18,51,12,0,0,1
samarkand,nukus,776.8,pickup,2025-11-14,7,friday,clouds,4.7,medium,14.44,14,46,11,0,0,0
samarkand,nukus,776.8,truck,2025-11-15,18,saturday,mist,-4.0,medium,16.22,15,46,11,1,1,0
samarkand,nukus,776.8,truck,2025-12-18,2,thursday,mist,-4.0,low,12.63,18,51,12,0,0,1
samarkand,nukus,776.8,car,2026-01-02,0,friday,mist,-4.0,low,10.03,2,1,1,0,0,1
samarkand,nukus,776.8,motorcycle,2025-11-14,17,friday,clouds,4.7,medium,17.22,14,46,11,0,1,0
samarkand,nukus,776.8,van,2025-12-31,2,wednesday,clouds,-4.0,low,11.71,31,1,12,0,0,1
samarkand,nukus,776.8,van,2025-12-11,1,thursday,mist,4.7,low,11.28,11,50,12,0,0,1
samarkand,nukus,776.8,van,2025-11-24,18,monday,clouds,-4.0,medium,15.77,24,48,11,0,1,0
samarkand,nukus,776.8,truck,2025-12-18,23,thursday,clouds,-4.0,low,14.57,18,51,12,0,0,1
samarkand,nukus,776.8,motorcycle,2025-12-22,22,monday,clouds,4.7,low,13.76,22,52,12,0,0,1
samarkand,nukus,776.8,motorcycle,2025-11-09,9,sunday,mist,-4.0,medium,15.33,9,45,11,1,1,0
samarkand,nukus,776.8,van,2025-12-10,15,wednesday,mist,-4.0,low,11.18,10,50,12,0,0,0
samarkand,nukus,776.8,motorcycle,2025-11-30,21,sunday,mist,4.7,low,11.63,30,48,11,1,0,0
samarkand,nukus,776.8,motorcycle,2025-12-05,5,friday,mist,4.7,low,12.03,5,49,12,0,0,1
samarkand,nukus,776.8,van,2025-11-06,1,thursday,mist,-4.0,low,10.84,6,45,11,0,0,1
samarkand,nukus,776.8,pickup,2025-11-06,1,thursday,clouds,-4.0,low,11.71,6,45,11,0,0,1
samarkand,nukus,776.8,car,2025-12-29,10,monday,clouds,4.7,low,10.41,29,1,12,0,1,0
samarkand,nukus,776.8,van,2025-12-24,8,wednesday,mist,-4.0,medium,14.35,24,52,12,0,1,0
samarkand,nukus,776.8,pickup,2025-12-01,15,monday,mist,-4.0,low,9.94,1,49,12,0,0,0
samarkand,nukus,776.8,pickup,2025-12-11,4,thursday,mist,4.7,low,10.36,11,50,12,0,0,1
samarkand,nukus,776.8,truck,2026-01-02,14,friday,clouds,-4.0,low,13.83,2,1,1,0,0,0
samarkand,nukus,776.8,truck,2025-12-13,23,saturday,mist,4.7,low,13.25,13,50,12,1,0,1
samarkand,nukus,776.8,pickup,2025-12-20,23,saturday,mist,-4.0,low,10.35,20,51,12,1,0,1
samarkand,nukus,776.8,motorcycle,2025-12-23,7,tuesday,mist,-4.0,medium,15.63,23,52,12,0,0,0
samarkand,nukus,776.8,pickup,2025-12-09,5,tuesday,mist,4.7,low,10.37,9,50,12,0,0,1
samarkand,nukus,776.8,car,2025-12-06,20,saturday,clouds,4.7,low,10.6,6,49,12,1,0,0
samarkand,nukus,776.8,pickup,2025-12-02,18,tuesday,clouds,-4.0,medium,14.78,2,49,12,0,1,0
samarkand,nukus,776.8,truck,2025-11-21,15,friday,clouds,-4.0,low,14.5,21,47,11,0,0,0
samarkand,nukus,776.8,pickup,2025-11-28,19,friday,mist,-4.0,medium,13.71,28,48,11,0,1,0
samarkand,nukus,776.8,car,2025-11-19,15,wednesday,mist,4.7,low,10.07,19,47,11,0,0,0
samarkand,nukus,776.8,motorcycle,2026-01-01,3,thursday,mist,4.7,low,11.45,1,1,1,0,0,1
samarkand,nukus,776.8,pickup,2025-11-11,23,tuesday,clouds,-4.0,low,11.72,11,46,11,0,0,1
samarkand,nukus,776.8,car,2025-11-11,7,tuesday,clouds,4.7,medium,13.96,11,46,11,0,0,0
samarkand,nukus,776.8,truck,2025-12-08,6,monday,mist,4.7,low,13.59,8,50,12,0,0,0
samarkand,nukus,776.8,van,2025-12-21,19,sunday,mist,4.7,medium,14.33,21,51,12,1,1,0
samarkand,nukus,776.8,car,2025-12-26,8,friday,mist,4.7,medium,12.61,26,52,12,0,1,0
samarkand,nukus,776.8,truck,2025-12-09,23,tuesday,mist,4.7,low,12.94,9,50,12,0,0,1
samarkand,nukus,776.8,motorcycle,2025-11-10,12,monday,mist,-4.0,low,12.39,10,46,11,0,0,0
samarkand,nukus,776.8,truck,2025-12-02,20,tuesday,mist,-4.0,low,13.04,2,49,12,0,0,0
samarkand,nukus,776.8,car,2025-11-09,15,sunday,mist,-4.0,low,9.59,9,45,11,1,0,0
samarkand,nukus,776.8,motorcycle,2025-12-08,4,monday,mist,-4.0,low,12.37,8,50,12,0,0,1
samarkand,nukus,776.8,van,2025-12-16,17,tuesday,clouds,-4.0,medium,15.96,16,51,12,0,1,0
samarkand,nukus,776.8,pickup,2026-01-05,19,monday,clouds,-4.0,medium,15.12,5,2,1,0,1,0
samarkand,nukus,776.8,pickup,2025-12-11,11,thursday,clouds,4.7,low,11.71,11,50,12,0,0,0
samarkand,nukus,776.8,van,2025-11-30,3,sunday,clouds,4.7,low,11.73,30,48,11,1,0,1
samarkand,nukus,776.8,truck,2025-12-25,9,thursday,mist,4.7,medium,16.92,25,52,12,0,1,0
samarkand,nukus,776.8,truck,2025-12-20,13,saturday,clouds,4.7,low,14.31,20,51,12,1,0,0
samarkand,nukus,776.8,motorcycle,2025-12-20,10,saturday,mist,-4.0,low,12.05,20,51,12,1,1,0
samarkand,nukus,776.8,truck,2025-11-09,19,sunday,clouds,-4.0,medium,19.31,9,45,11,1,1,0
samarkand,nukus,776.8,van,2025-11-22,12,saturday,mist,-4.0,low,10.9,22,47,11,1,0,0
samarkand,nukus,776.8,motorcycle,2025-11-09,14,sunday,clouds,4.7,low,12.9,9,45,11,1,0,0
samarkand,nukus,776.8,motorcycle,2025-11-18,16,tuesday,clouds,-4.0,low,12.92,18,47,11,0,0,0
samarkand,nukus,776.8,car,2025-12-18,12,thursday,clouds,-4.0,low,10.68,18,51,12,0,0,0
samarkand,nukus,776.8,motorcycle,2025-12-10,3,wednesday,mist,4.7,low,11.95,10,50,12,0,0,1
samarkand,nukus,776.8,motorcycle,2025-12-24,3,wednesday,clouds,4.7,low,12.52,24,52,12,0,0,1
samarkand,nukus,776.8,motorcycle,2025-11-24,4,monday,mist,-4.0,low,11.45,24,48,11,0,0,1
samarkand,nukus,776.8,motorcycle,2025-11-09,6,sunday,clouds,-4.0,low,12.98,9,45,11,1,0,0
samarkand,nukus,776.8,truck,2025-11-14,18,friday,mist,4.7,medium,17.36,14,46,11,0,1,0
samarkand,nukus,776.8,pickup,2025-12-26,11,friday,clouds,-4.0,low,11.01,26,52,12,0,0,0
samarkand,nukus,776.8,truck,2025-12-31,7,wednesday,mist,-4.0,medium,17.12,31,1,12,0,0,0
samarkand,nukus,776.8,truck,2026-01-04,6,sunday,clouds,4.7,low,14.65,4,1,1,1,0,0
samarkand,nukus,776.8,pickup,2025-11-12,6,wednesday,mist,4.7,low,10.25,12,46,11,0,0,0
samarkand,nukus,776.8,truck,2025-11-12,0,wednesday,mist,-4.0,low,13.32,12,46,11,0,0,1
samarkand,nukus,776.8,motorcycle,2025-11-29,12,saturday,clouds,4.7,low,12.78,29,48,11,1,0,0
samarkand,nukus,776.8,pickup,2025-12-06,17,saturday,clouds,4.7,medium,14.34,6,49,12,1,1,0
samarkand,nukus,776.8,pickup,2025-11-06,14,thursday,mist,4.7,low,10.54,6,45,11,0,0,0
samarkand,nukus,776.8,motorcycle,2025-12-11,2,thursday,clouds,4.7,low,13.12,11,50,12,0,0,1
samarkand,nukus,776.8,motorcycle,2025-11-08,17,saturday,mist,4.7,medium,15.99,8,45,11,1,1,0
samarkand,nukus,776.8,truck,2025-11-27,20,thursday,clouds,-4.0,low,14.34,27,48,11,0,0,0
samarkand,nukus,776.8,truck,2025-11-21,0,friday,clouds,4.7,low,13.93,21,47,11,0,0,1
samarkand,nukus,776.8,van,2025-11-13,0,thursday,mist,4.7,low,11.2,13,46,11,0,0,1
samarkand,nukus,776.8,motorcycle,2025-11-26,13,wednesday,mist,4.7,low,11.58,26,48,11,0,0,0
samarkand,nukus,776.8,truck,2025-11-21,2,friday,clouds,4.7,low,14.23,21,47,11,0,0,1
samarkand,nukus,776.8,pickup,2025-12-16,7,tuesday,clouds,-4.0,medium,14.12,16,51,12,0,0,0
samarkand,nukus,776.8,car,2025-12-16,19,tuesday,mist,-4.0,medium,13.14,16,51,12,0,1,0
samarkand,nukus,776.8,pickup,2025-12-13,21,saturday,clouds,4.7,low,11.34,13,50,12,1,0,0
samarkand,nukus,776.8,truck,2025-11-23,20,sunday,clouds,-4.0,low,14.68,23,47,11,1,0,0
samarkand,nukus,776.8,motorcycle,2025-12-29,15,monday,mist,-4.0,low,11.83,29,1,12,0,0,0
samarkand,nukus,776.8,motorcycle,2025-12-24,2,wednesday,clouds,4.7,low,13.45,24,52,12,0,0,1
samarkand,nukus,776.8,pickup,2025-12-16,17,tuesday,clouds,-4.0,medium,14.84,16,51,12,0,1,0
samarkand,nukus,776.8,motorcycle,2025-12-26,20,friday,mist,4.7,low,11.73,26,52,12,0,0,0
samarkand,nukus,776.8,truck,2025-12-19,22,friday,clouds,-4.0,low,13.92,19,51,12,0,0,1
samarkand,nukus,776.8,pickup,2026-01-02,20,friday,clouds,4.7,low,11.85,2,1,1,0,0,0
samarkand,nukus,776.8,pickup,2025-11-10,16,monday,mist,4.7,low,10.07,10,46,11,0,0,0
samarkand,nukus,776.8,van,2025-12-19,17,friday,mist,4.7,medium,13.98,19,51,12,0,1,0
samarkand,nukus,776.8,motorcycle,2025-12-04,10,thursday,mist,-4.0,low,12.25,4,49,12,0,1,0
samarkand,nukus,776.8,van,2026-01-03,8,saturday,mist,-4.0,medium,14.87,3,1,1,1,1,0
samarkand,nukus,776.8,car,2025-12-13,0,saturday,mist,-4.0,low,9.32,13,50,12,1,0,1
samarkand,nukus,776.8,pickup,2025-12-03,19,wednesday,clouds,4.7,medium,14.14,3,49,12,0,1,0
samarkand,nukus,776.8,pickup,2026-01-01,8,thursday,mist,4.7,medium,13.2,1,1,1,0,1,0
samarkand,nukus,776.8,pickup,2025-11-07,10,friday,clouds,4.7,low,11.51,7,45,11,0,1,0
samarkand,nukus,776.8,car,2025-11-07,6,friday,mist,-4.0,low,10.1,7,45,11,0,0,0
samarkand,nukus,776.8,van,2025-11-07,2,friday,mist,4.7,low,11.35,7,45,11,0,0,1
samarkand,nukus,776.8,motorcycle,2025-12-05,21,friday,mist,4.7,low,12.3,5,49,12,0,0,0
samarkand,nukus,776.8,pickup,2025-11-14,0,friday,mist,-4.0,low,10.32,14,46,11,0,0,1
samarkand,nukus,776.8,car,2025-12-15,7,monday,clouds,-4.0,medium,13.79,15,51,12,0,0,0
samarkand,nukus,776.8,pickup,2025-11-17,6,monday,mist,4.7,low,10.59,17,47,11,0,0,0
samarkand,nukus,776.8,van,2025-12-07,12,sunday,clouds,4.7,low,12.68,7,49,12,1,0,0
samarkand,nukus,776.8,van,2025-12-28,6,sunday,mist,4.7,low,11.17,28,52,12,1,0,0
samarkand,nukus,776.8,van,2025-11-09,13,sunday,clouds,-4.0,low,12.14,9,45,11,1,0,0
samarkand,nukus,776.8,van,2025-11-28,2,friday,clouds,-4.0,low,12.71,28,48,11,0,0,1
samarkand,nukus,776.8,van,2025-11-11,22,tuesday,clouds,4.7,low,12.8,11,46,11,0,0,1
samarkand,nukus,776.8,motorcycle,2026-01-02,18,friday,clouds,4.7,medium,17.57,2,1,1,0,1,0
samarkand,nukus,776.8,pickup,2025-12-01,21,monday,mist,-4.0,low,10.02,1,49,12,0,0,0
samarkand,nukus,776.8,pickup,2025-12-04,17,thursday,mist,4.7,medium,13.88,4,49,12,0,1,0
samarkand,nukus,776.8,van,2025-11-09,23,sunday,mist,-4.0,low,11.34,9,45,11,1,0,1
samarkand,nukus,776.8,pickup,2026-01-01,23,thursday,mist,-4.0,low,10.83,1,1,1,0,0,1
samarkand,nukus,776.8,truck,2025-12-30,3,tuesday,mist,4.7,low,13.54,30,1,12,0,0,1
samarkand,nukus,776.8,van,2025-12-08,4,monday,clouds,-4.0,low,12.38,8,50,12,0,0,1
samarkand,nukus,776.8,pickup,2025-11-21,14,friday,clouds,4.7,low,11.44,21,47,11,0,0,0
samarkand,nukus,776.8,motorcycle,2025-12-18,21,thursday,mist,4.7,low,11.86,18,51,12,0,0,0
samarkand,nukus,776.8,motorcycle,2026-01-05,1,monday,clouds,-4.0,low,13.09,5,2,1,0,0,1
samarkand,nukus,776.8,pickup,2025-12-26,5,friday,clouds,-4.0,low,11.06,26,52,12,0,0,1
samarkand,nukus,776.8,car,2025-12-02,3,tuesday,mist,-4.0,low,9.57,2,49,12,0,0,1
samarkand,nukus,776.8,pickup,2026-01-05,17,monday,mist,4.7,medium,13.24,5,2,1,0,1,0
samarkand,nukus,776.8,pickup,2025-12-27,5,saturday,mist,-4.0,low,10.43,27,52,12,1,0,1
samarkand,nukus,776.8,van,2025-12-23,5,tuesday,clouds,-4.0,low,12.21,23,52,12,0,0,1
samarkand,nukus,776.8,car,2025-12-14,22,sunday,mist,4.7,low,9.81,14,50,12,1,0,1
samarkand,nukus,776.8,pickup,2025-12-22,15,monday,clouds,4.7,low,11.01,22,52,12,0,0,0
samarkand,nukus,776.8,truck,2025-12-11,17,thursday,clouds,4.7,medium,17.73,11,50,12,0,1,0
samarkand,nukus,776.8,pickup,2025-12-14,11,sunday,mist,4.7,low,10.44,14,50,12,1,0,0
samarkand,nukus,776.8,car,2025-12-25,9,thursday,mist,-4.0,medium,13.12,25,52,12,0,1,0
samarkand,nukus,776.8,truck,2025-11-06,7,thursday,clouds,4.7,medium,17.81,6,45,11,0,0,0
samarkand,nukus,776.8,pickup,2025-12-24,8,wednesday,mist,-4.0,medium,13.05,24,52,12,0,1,0
samarkand,nukus,776.8,truck,2025-12-27,11,saturday,mist,-4.0,low,13.43,27,52,12,1,0,0
samarkand,nukus,776.8,motorcycle,2025-11-30,15,sunday,clouds,-4.0,low,12.49,30,48,11,1,0,0
samarkand,nukus,776.8,truck,2025-12-01,11,monday,clouds,4.7,low,13.81,1,49,12,0,0,0
samarkand,nukus,776.8,pickup,2025-12-08,13,monday,clouds,4.7,low,11.19,8,50,12,0,0,0
samarkand,nukus,776.8,van,2025-11-28,10,friday,mist,4.7,low,10.72,28,48,11,0,1,0
samarkand,nukus,776.8,car,2025-11-22,13,saturday,clouds,4.7,low,10.88,22,47,11,1,0,0
samarkand,nukus,776.8,motorcycle,2025-12-02,9,tuesday,clouds,-4.0,medium,16.6,2,49,12,0,1,0
samarkand,nukus,776.8,car,2025-11-24,11,monday,mist,4.7,low,9.5,24,48,11,0,0,0
samarkand,nukus,776.8,truck,2025-12-04,12,thursday,mist,-4.0,low,12.35,4,49,12,0,0,0
samarkand,nukus,776.8,truck,2025-11-21,19,friday,mist,4.7,medium,16.15,21,47,11,0,1,0
samarkand,nukus,776.8,motorcycle,2025-12-14,0,sunday,clouds,-4.0,low,13.6,14,50,12,1,0,1
samarkand,nukus,776.8,car,2025-12-12,13,friday,mist,-4.0,low,9.37,12,50,12,0,0,0
samarkand,nukus,776.8,van,2025-12-13,6,saturday,mist,-4.0,low,10.8,13,50,12,1,0,0
samarkand,nukus,776.8,car,2025-11-12,23,wednesday,mist,-4.0,low,9.59,12,46,11,0,0,1
samarkand,nukus,776.8,motorcycle,2025-12-23,16,tuesday,mist,-4.0,low,12.47,23,52,12,0,0,0
samarkand,nukus,776.8,motorcycle,2025-12-04,16,thursday,clouds,-4.0,low,13.75,4,49,12,0,0,0
samarkand,nukus,776.8,truck,2025-12-02,0,tuesday,mist,-4.0,low,13.1,2,49,12,0,0,1
samarkand,nukus,776.8,van,2025-12-09,17,tuesday,mist,-4.0,medium,14.95,9,50,12,0,1,0
samarkand,nukus,776.8,car,2025-12-30,0,tuesday,mist,-4.0,low,10.07,30,1,12,0,0,1
samarkand,nukus,776.8,car,2025-11-22,20,saturday,mist,4.7,low,9.89,22,47,11,1,0,0
samarkand,nukus,776.8,car,2025-11-15,11,saturday,clouds,-4.0,low,10.48,15,46,11,1,0,0
samarkand,nukus,776.8,truck,2025-12-29,15,monday,mist,-4.0,low,12.31,29,1,12,0,0,0
samarkand,nukus,776.8,pickup,2025-12-14,21,sunday,clouds,4.7,low,11.61,14,50,12,1,0,0
samarkand,nukus,776.8,car,2026-01-05,4,monday,clouds,4.7,low,11.15,5,2,1,0,0,1
samarkand,nukus,776.8,pickup,2025-11-18,6,tuesday,mist,4.7,low,10.53,18,47,11,0,0,0
samarkand,nukus,776.8,car,2025-11-18,20,tuesday,mist,4.7,low,9.43,18,47,11,0,0,0
samarkand,nukus,776.8,van,2025-11-09,11,sunday,clouds,4.7,low,12.69,9,45,11,1,0,0
samarkand,nukus,776.8,motorcycle,2025-12-12,23,friday,clouds,4.7,low,13.54,12,50,12,0,0,1
samarkand,nukus,776.8,pickup,2025-12-26,0,friday,clouds,4.7,low,11.17,26,52,12,0,0,1
samarkand,nukus,776.8,truck,2025-11-27,4,thursday,mist,4.7,low,12.76,27,48,11,0,0,1
samarkand,nukus,776.8,truck,2025-12-30,20,tuesday,clouds,-4.0,low,13.77,30,1,12,0,0,0
samarkand,nukus,776.8,car,2025-12-16,23,tuesday,mist,4.7,low,9.78,16,51,12,0,0,1
samarkand,nukus,776.8,van,2026-01-04,4,sunday,mist,-4.0,low,11.17,4,1,1,1,0,1
samarkand,nukus,776.8,car,2025-12-08,8,monday,clouds,4.7,medium,13.23,8,50,12,0,1,0
samarkand,nukus,776.8,truck,2025-11-14,0,friday,mist,4.7,low,13.5,14,46,11,0,0,1
samarkand,nukus,776.8,truck,2025-11-16,23,sunday,mist,4.7,low,12.34,16,46,11,1,0,1
samarkand,nukus,776.8,truck,2026-01-03,4,saturday,mist,-4.0,low,13.39,3,1,1,1,0,1
samarkand,nukus,776.8,truck,2025-11-20,5,thursday,clouds,-4.0,low,13.81,20,47,11,0,0,1
samarkand,nukus,776.8,motorcycle,2025-12-15,7,monday,mist,-4.0,medium,16.14,15,51,12,0,0,0
samarkand,nukus,776.8,van,2025-12-30,0,tuesday,clouds,4.7,low,12.53,30,1,12,0,0,1
samarkand,nukus,776.8,truck,2025-12-21,7,sunday,mist,-4.0,medium,17.44,21,51,12,1,0,0
samarkand,nukus,776.8,van,2025-11-10,3,monday,mist,4.7,low,10.93,10,46,11,0,0,1
samarkand,nukus,776.8,pickup,2025-12-28,1,sunday,mist,-4.0,low,10.63,28,52,12,1,0,1
samarkand,nukus,776.8,truck,2025-12-09,21,tuesday,mist,-4.0,low,13.49,9,50,12,0,0,0
samarkand,nukus,776.8,truck,2025-12-25,11,thursday,mist,-4.0,low,12.64,25,52,12,0,0,0
samarkand,nukus,776.8,motorcycle,2025-11-15,3,saturday,clouds,-4.0,low,13.69,15,46,11,1,0,1
samarkand,nukus,776.8,car,2025-11-12,17,wednesday,clouds,-4.0,medium,14.3,12,46,11,0,1,0
samarkand,nukus,776.8,van,2025-12-04,13,thursday,clouds,-4.0,low,12.21,4,49,12,0,0,0
samarkand,nukus,776.8,truck,2025-12-16,3,tuesday,mist,4.7,low,13.0,16,51,12,0,0,1
samarkand,nukus,776.8,truck,2025-11-12,3,wednesday,clouds,-4.0,low,13.88,12,46,11,0,0,1
samarkand,nukus,776.8,truck,2025-11-19,21,wednesday,clouds,-4.0,low,14.7,19,47,11,0,0,0
samarkand,nukus,776.8,truck,2025-11-13,4,thursday,mist,4.7,low,12.59,13,46,11,0,0,1
samarkand,nukus,776.8,car,2025-12-03,19,wednesday,clouds,-4.0,medium,14.15,3,49,12,0,1,0
samarkand,nukus,776.8,car,2025-12-21,4,sunday,clouds,4.7,low,10.83,21,51,12,1,0,1
samarkand,nukus,776.8,car,2025-12-22,21,monday,clouds,4.7,low,11.07,22,52,12,0,0,0
samarkand,nukus,776.8,car,2025-11-16,6,sunday,clouds,4.7,low,11.15,16,46,11,1,0,0
samarkand,nukus,776.8,van,2025-12-15,7,monday,mist,4.7,medium,13.9,15,51,12,0,0,0
samarkand,nukus,776.8,pickup,2025-12-08,10,monday,mist,-4.0,low,10.57,8,50,12,0,1,0
samarkand,nukus,776.8,pickup,2025-11-30,23,sunday,clouds,-4.0,low,11.08,30,48,11,1,0,1
samarkand,nukus,776.8,van,2025-12-26,17,friday,clouds,4.7,medium,15.5,26,52,12,0,1,0
samarkand,nukus,776.8,car,2025-12-02,18,tuesday,clouds,4.7,medium,14.19,2,49,12,0,1,0
samarkand,nukus,776.8,van,2025-11-13,13,thursday,clouds,4.7,low,11.65,13,46,11,0,0,0
samarkand,nukus,776.8,van,2025-12-29,12,monday,mist,-4.0,low,11.53,29,1,12,0,0,0
samarkand,nukus,776.8,van,2025-12-27,3,saturday,clouds,4.7,low,12.54,27,52,12,1,0,1
samarkand,nukus,776.8,pickup,2026-01-03,22,saturday,mist,4.7,low,10.34,3,1,1,1,0,1
samarkand,nukus,776.8,truck,2025-12-12,20,friday,clouds,-4.0,low,14.21,12,50,12,0,0,0
samarkand,nukus,776.8,car,2025-11-30,1,sunday,mist,4.7,low,9.61,30,48,11,1,0,1
samarkand,nukus,776.8,van,2025-11-19,4,wednesday,mist,-4.0,low,11.29,19,47,11,0,0,1
samarkand,nukus,776.8,pickup,2025-12-02,16,tuesday,mist,4.7,low,10.02,2,49,12,0,0,0
samarkand,nukus,776.8,van,2025-12-02,4,tuesday,clouds,4.7,low,12.29,2,49,12,0,0,1
samarkand,nukus,776.8,van,2025-12-18,0,thursday,mist,-4.0,low,11.1,18,51,12,0,0,1
samarkand,nukus,776.8,pickup,2025-11-22,9,saturday,mist,4.7,medium,13.92,22,47,11,1,1,0
samarkand,nukus,776.8,van,2025-12-01,14,monday,mist,-4.0,low,11.22,1,49,12,0,0,0
samarkand,nukus,776.8,car,2025-12-11,10,thursday,mist,-4.0,low,9.41,11,50,12,0,1,0
samarkand,nukus,776.8,van,2025-12-09,12,tuesday,mist,4.7,low,10.72,9,50,12,0,0,0
samarkand,nukus,776.8,van,2025-11-12,9,wednesday,clouds,4.7,medium,15.81,12,46,11,0,1,0
samarkand,nukus,776.8,van,2025-12-23,18,tuesday,clouds,4.7,medium,16.17,23,52,12,0,1,0
samarkand,nukus,776.8,van,2025-11-10,22,monday,mist,-4.0,low,11.27,10,46,11,0,0,1
samarkand,nukus,776.8,pickup,2025-12-25,2,thursday,clouds,-4.0,low,11.19,25,52,12,0,0,1
samarkand,nukus,776.8,van,2025-12-27,9,saturday,mist,-4.0,medium,14.4,27,52,12,1,1,0
samarkand,nukus,776.8,truck,2025-11-09,14,sunday,clouds,-4.0,low,14.59,9,45,11,1,0,0
samarkand,nukus,776.8,truck,2025-11-25,16,tuesday,clouds,4.7,low,13.94,25,48,11,0,0,0
samarkand,nukus,776.8,pickup,2026-01-04,6,sunday,mist,-4.0,low,10.32,4,1,1,1,0,0
samarkand,nukus,776.8,truck,2025-12-09,8,tuesday,clouds,-4.0,medium,18.75,9,50,12,0,1,0
samarkand,nukus,776.8,motorcycle,2025-11-19,20,wednesday,mist,4.7,low,11.49,19,47,11,0,0,0
samarkand,nukus,776.8,car,2025-12-27,10,saturday,mist,-4.0,low,10.12,27,52,12,1,1,0
samarkand,nukus,776.8,van,2026-01-05,3,monday,clouds,4.7,low,12.79,5,2,1,0,0,1
samarkand,nukus,776.8,motorcycle,2025-11-23,0,sunday,mist,4.7,low,11.45,23,47,11,1,0,1
samarkand,nukus,776.8,van,2025-11-08,7,saturday,mist,4.7,medium,14.13,8,45,11,1,0,0
samarkand,nukus,776.8,motorcycle,2025-11-30,15,sunday,clouds,-4.0,low,12.61,30,48,11,1,0,0
samarkand,nukus,776.8,motorcycle,2025-11-07,16,friday,clouds,-4.0,low,12.95,7,45,11,0,0,0
samarkand,nukus,776.8,van,2025-11-17,1,monday,mist,4.7,low,10.63,17,47,11,0,0,1
samarkand,nukus,776.8,pickup,2025-12-13,4,saturday,clouds,-4.0,low,11.13,13,50,12,1,0,1
samarkand,nukus,776.8,motorcycle,2025-11-10,17,monday,clouds,-4.0,medium,16.81,10,46,11,0,1,0
samarkand,nukus,776.8,van,2025-11-11,19,tuesday,mist,4.7,medium,14.22,11,46,11,0,1,0
samarkand,nukus,776.8,van,2025-12-10,5,wednesday,mist,4.7,low,10.66,10,50,12,0,0,1
samarkand,nukus,776.8,pickup,2025-11-29,22,saturday,mist,4.7,low,10.8,29,48,11,1,0,1
samarkand,nukus,776.8,motorcycle,2025-12-17,23,wednesday,clouds,-4.0,low,13.76,17,51,12,0,0,1
samarkand,nukus,776.8,truck,2025-11-21,0,friday,clouds,-4.0,low,14.47,21,47,11,0,0,1
samarkand,nukus,776.8,van,2025-11-20,18,thursday,mist,-4.0,medium,15.01,20,47,11,0,1,0
samarkand,nukus,776.8,car,2025-12-06,15,saturday,clouds,4.7,low,10.77,6,49,12,1,0,0
samarkand,nukus,776.8,truck,2025-12-16,17,tuesday,clouds,4.7,medium,18.9,16,51,12,0,1,0
samarkand,nukus,776.8,pickup,2025-12-05,5,friday,clouds,-4.0,low,11.6,5,49,12,0,0,1
samarkand,nukus,776.8,car,2025-12-23,0,tuesday,mist,4.7,low,9.76,23,52,12,0,0,1
samarkand,nukus,776.8,van,2025-12-31,3,wednesday,mist,-4.0,low,10.7,31,1,12,0,0,1
samarkand,nukus,776.8,motorcycle,2025-12-24,3,wednesday,clouds,-4.0,low,13.63,24,52,12,0,0,1
samarkand,nukus,776.8,truck,2025-11-28,0,friday,clouds,4.7,low,14.33,28,48,11,0,0,1
samarkand,nukus,776.8,car,2025-12-24,6,wednesday,clouds,-4.0,low,11.03,24,52,12,0,0,0
samarkand,nukus,776.8,motorcycle,2025-11-22,11,saturday,clouds,-4.0,low,13.05,22,47,11,1,0,0
samarkand,nukus,776.8,car,2025-11-19,17,wednesday,mist,4.7,medium,13.1,19,47,11,0,1,0
samarkand,nukus,776.8,van,2025-11-12,20,wednesday,mist,-4.0,low,10.68,12,46,11,0,0,0
samarkand,nukus,776.8,pickup,2025-11-08,16,saturday,mist,-4.0,low,10.79,8,45,11,1,0,0
samarkand,nukus,776.8,pickup,2025-12-07,13,sunday,mist,4.7,low,10.33,7,49,12,1,0,0
samarkand,nukus,776.8,truck,2025-12-08,14,monday,mist,-4.0,low,13.06,8,50,12,0,0,0
samarkand,nukus,776.8,motorcycle,2025-11-17,4,monday,clouds,-4.0,low,13.24,17,47,11,0,0,1
samarkand,nukus,776.8,van,2025-11-08,2,saturday,mist,4.7,low,10.6,8,45,11,1,0,1
samarkand,nukus,776.8,car,2025-11-09,6,sunday,mist,-4.0,low,10.18,9,45,11,1,0,0
samarkand,nukus,776.8,van,2025-12-11,5,thursday,mist,-4.0,low,11.48,11,50,12,0,0,1
samarkand,nukus,776.8,van,2025-11-28,18,friday,clouds,-4.0,medium,15.23,28,48,11,0,1,0
samarkand,nukus,776.8,truck,2025-11-27,23,thursday,clouds,-4.0,low,14.39,27,48,11,0,0,1
samarkand,nukus,776.8,motorcycle,2026-01-01,15,thursday,mist,4.7,low,11.97,1,1,1,0,0,0
samarkand,nukus,776.8,car,2025-12-15,10,monday,clouds,4.7,low,10.83,15,51,12,0,1,0
samarkand,nukus,776.8,pickup,2026-01-05,6,monday,mist,-4.0,low,10.31,5,2,1,0,0,0
samarkand,nukus,776.8,truck,2025-12-06,1,saturday,clouds,4.7,low,14.87,6,49,12,1,0,1
samarkand,nukus,776.8,truck,2025-11-11,20,tuesday,mist,-4.0,low,13.27,11,46,11,0,0,0
